"likert_or_number","participant_id","question_id","priming","response","response_time","scale_size","question_valence"
"number","oo4rh7s","c","No Priming",5.005,11819,10,""
"number","oo4rh7s","i","No Priming",3.03625,18663,10,""
"number","oo4rh7s","h","No Priming",2.02375,7374,10,""
"number","oo4rh7s","e","No Priming",7.9075,2339,10,""
"likert","osvb2og","6","No Priming",8.83111111111111,16333,9,"Positive"
"likert","osvb2og","21","No Priming",1.62571428571429,47218,7,"Negative"
"likert","osvb2og","16","No Priming",1.38571428571429,23046,7,"Negative"
"likert","osvb2og","5","No Priming",7.25777777777778,27615,9,"Positive"
"likert","osvb2og","9","No Priming",4.76,12164,5,"Positive"
"likert","osvb2og","19","No Priming",1.048,11717,5,"Negative"
"likert","osvb2og","20","No Priming",1.016,19197,5,"Negative"
"likert","osvb2og","10","No Priming",4.976,9811,5,"Positive"
"likert","osvb2og","4","No Priming",6.81142857142857,29266,7,"Positive"
"likert","osvb2og","2","No Priming",8.52888888888889,12095,9,"Positive"
"likert","osvb2og","18","No Priming",2.304,9293,5,"Negative"
"likert","osvb2og","12","No Priming",8.01333333333333,62333,9,"Positive"
"likert","osvb2og","14","No Priming",9,11916,9,"Positive"
"likert","osvb2og","11","No Priming",6.97428571428571,35545,7,"Positive"
"likert","osvb2og","3","No Priming",5.95428571428571,8063,7,"Positive"
"likert","osvb2og","8","No Priming",7.58666666666667,29645,9,"Positive"
"likert","osvb2og","15","No Priming",5.70571428571429,13828,7,"Negative"
"likert","osvb2og","17","No Priming",1.264,12262,5,"Negative"
"likert","osvb2og","13","No Priming",8.44888888888889,49701,9,"Positive"
"number","osvb2og","c","No Priming",5.03875,10415,10,""
"number","osvb2og","d","No Priming",8.79625,3530,10,""
"number","osvb2og","j","No Priming",9.96625,8114,10,""
"number","osvb2og","i","No Priming",3.03625,3082,10,""
"number","osvb2og","h","No Priming",2.06875,4347,10,""
"number","osvb2og","f","No Priming",2.08,4580,10,""
"number","osvb2og","b","No Priming",7.9975,3247,10,""
"number","osvb2og","g","No Priming",4.04875,4314,10,""
"number","osvb2og","e","No Priming",8.0425,1797,10,""
"likert","pkua2k3","3","No Priming",8.30666666666667,6480,9,"Positive"
"likert","pkua2k3","10","No Priming",4.95142857142857,3956,7,"Positive"
"likert","pkua2k3","12","No Priming",4.248,4641,5,"Positive"
"likert","pkua2k3","21","No Priming",2.28,7238,5,"Negative"
"likert","pkua2k3","8","No Priming",4.14571428571429,7705,7,"Positive"
"likert","pkua2k3","4","No Priming",4.99111111111111,8087,9,"Positive"
"likert","pkua2k3","18","No Priming",7.17777777777778,4891,9,"Negative"
"likert","pkua2k3","5","No Priming",6.28888888888889,7504,9,"Positive"
"likert","pkua2k3","6","No Priming",3.816,5541,5,"Positive"
"likert","pkua2k3","2","No Priming",4.344,2624,5,"Positive"
"likert","pkua2k3","7","No Priming",6.78571428571429,16396,7,"Positive"
"likert","pkua2k3","11","No Priming",6.09142857142857,7270,7,"Positive"
"likert","pkua2k3","9","No Priming",4.59111111111111,4390,9,"Positive"
"likert","pkua2k3","13","No Priming",4.63555555555556,4090,9,"Positive"
"likert","pkua2k3","15","No Priming",3.376,15647,5,"Negative"
"likert","pkua2k3","19","No Priming",1.84,31782,5,"Negative"
"likert","pkua2k3","16","No Priming",5.78222222222222,3075,9,"Negative"
"likert","pkua2k3","17","No Priming",2.60285714285714,3557,7,"Negative"
"likert","pkua2k3","14","No Priming",7.18,6004,7,"Positive"
"likert","pkua2k3","20","No Priming",0.828571428571429,6621,7,"Negative"
"number","pkua2k3","i","No Priming",3.0475,11802,10,""
"number","pkua2k3","e","No Priming",7.975,5740,10,""
"number","pkua2k3","j","No Priming",9.91,2909,10,""
"number","pkua2k3","f","No Priming",2.09125,2626,10,""
"number","pkua2k3","a","No Priming",5.995,3077,10,""
"number","pkua2k3","c","No Priming",4.97125,1561,10,""
"number","pkua2k3","b","No Priming",7.9075,4440,10,""
"number","pkua2k3","g","No Priming",4.015,2543,10,""
"number","pkua2k3","h","No Priming",2.09125,2959,10,""
"number","pkua2k3","d","No Priming",8.93125,2826,10,""
"number","px0hfq1","d","Priming",8.92,6021,10,""
"number","px0hfq1","g","Priming",3.98125,4002,10,""
"number","px0hfq1","h","Priming",2.02375,2954,10,""
"number","px0hfq1","f","Priming",2.09125,2081,10,""
"number","px0hfq1","a","Priming",5.96125,3982,10,""
"number","px0hfq1","c","Priming",5.0275,1485,10,""
"number","px0hfq1","b","Priming",7.93,1677,10,""
"number","px0hfq1","e","Priming",7.885,1784,10,""
"number","px0hfq1","j","Priming",9.94375,2104,10,""
"number","px0hfq1","i","Priming",3.05875,2291,10,""
"likert","px0hfq1","11","Priming",6.96571428571429,12689,7,"Positive"
"likert","px0hfq1","18","Priming",3.000125,8974,5,"Negative"
"likert","px0hfq1","10","Priming",5.98857142857143,12730,7,"Positive"
"likert","px0hfq1","14","Priming",4.96,6926,5,"Positive"
"likert","px0hfq1","20","Priming",1.03555555555556,7015,9,"Negative"
"likert","px0hfq1","7","Priming",7.93333333333333,13168,9,"Positive"
"likert","px0hfq1","19","Priming",1.072,11251,5,"Negative"
"likert","px0hfq1","1","Priming",3.06584821428571,4278,7,"Positive"
"likert","px0hfq1","2","Priming",7.96888888888889,3738,9,"Positive"
"likert","px0hfq1","21","Priming",3.01428571428571,3238,7,"Negative"
"likert","px0hfq1","8","Priming",4.048,4010,5,"Positive"
"likert","px0hfq1","9","Priming",3.96,7866,9,"Positive"
"likert","px0hfq1","13","Priming",4.07555555555555,3256,9,"Positive"
"likert","px0hfq1","15","Priming",3.008,2598,5,"Negative"
"likert","px0hfq1","3","Priming",4.976125,2443,5,"Positive"
"likert","px0hfq1","4","Priming",4.99441964285714,3961,7,"Positive"
"likert","px0hfq1","12","Priming",4.936125,3378,5,"Positive"
"likert","px0hfq1","5","Priming",6.91111111111111,2233,9,"Positive"
"likert","px0hfq1","17","Priming",2.06299107142857,2281,7,"Negative"
"likert","px0hfq1","6","Priming",6.94666666666667,5429,9,"Positive"
"number","pzddejt","c","Priming",4.9825,2454,10,""
"number","pzddejt","d","Priming",8.90875,5010,10,""
"number","pzddejt","h","Priming",2.08,3379,10,""
"number","pzddejt","e","Priming",7.9525,2127,10,""
"number","pzddejt","i","Priming",3.01375,2530,10,""
"number","pzddejt","a","Priming",6.00625,2448,10,""
"number","pzddejt","f","Priming",2.06875,3453,10,""
"number","pzddejt","b","Priming",7.94125,2439,10,""
"number","pzddejt","j","Priming",9.92125,2646,10,""
"number","pzddejt","g","Priming",4.015,3396,10,""
"likert","pzddejt","18","Priming",2.0320625,24005,5,"Negative"
"likert","pzddejt","1","Priming",2.08006696428571,15636,7,"Positive"
"likert","pzddejt","8","Priming",4.01340277777778,64665,9,"Positive"
"likert","pzddejt","5","Priming",4.00006696428571,36070,7,"Positive"
"likert","pzddejt","13","Priming",2.9760625,10715,5,"Positive"
"likert","pzddejt","10","Priming",7.94222222222222,39533,9,"Positive"
"likert","pzddejt","12","Priming",7.93333333333333,17056,9,"Positive"
"likert","pzddejt","16","Priming",2.29428571428571,42425,7,"Negative"
"likert","pzddejt","19","Priming",1.288,78688,5,"Negative"
"likert","pzddejt","21","Priming",2.60888888888889,53301,9,"Negative"
"likert","pzddejt","15","Priming",3.9360625,16181,5,"Negative"
"likert","pzddejt","6","Priming",4.9440625,15906,5,"Positive"
"likert","pzddejt","3","Priming",3.984,5614,5,"Positive"
"likert","pzddejt","20","Priming",1.00888888888889,14853,9,"Negative"
"likert","pzddejt","4","Priming",5.94571428571429,17233,7,"Positive"
"likert","pzddejt","11","Priming",6.97428571428571,17692,7,"Positive"
"likert","pzddejt","14","Priming",8.96444444444444,7975,9,"Positive"
"likert","pzddejt","9","Priming",3.04006696428571,16628,7,"Positive"
"likert","pzddejt","2","Priming",6.94863839285714,25551,7,"Positive"
"likert","pzddejt","7","Priming",4.944,16422,5,"Positive"
"likert","pzddejt","17","Priming",2.54666666666667,20781,9,"Negative"
"likert","q0ko26d","12","No Priming",4.000125,26427,5,"Positive"
"likert","q0ko26d","5","No Priming",7.06222222222222,12251,9,"Positive"
"likert","q0ko26d","11","No Priming",4.976,4877,5,"Positive"
"likert","q0ko26d","4","No Priming",4.904125,6641,5,"Positive"
"likert","q0ko26d","20","No Priming",1.0515625,4129,7,"Negative"
"likert","q0ko26d","10","No Priming",5.87714285714286,10311,7,"Positive"
"likert","q0ko26d","9","No Priming",3.98666666666667,3010,9,"Positive"
"likert","q0ko26d","15","No Priming",7.01777777777778,2696,9,"Negative"
"likert","q0ko26d","2","No Priming",8.01333333333333,2592,9,"Positive"
"likert","q0ko26d","6","No Priming",4.864,5194,5,"Positive"
"likert","q0ko26d","17","No Priming",2.02870535714286,2545,7,"Negative"
"likert","q0ko26d","13","No Priming",3.96,2896,5,"Positive"
"likert","q0ko26d","14","No Priming",6.95714285714286,6329,7,"Positive"
"likert","q0ko26d","7","No Priming",6.87142857142857,4296,7,"Positive"
"likert","q0ko26d","8","No Priming",4.04,2747,9,"Positive"
"likert","q0ko26d","1","No Priming",3.22222222222222,3445,9,"Positive"
"likert","q0ko26d","21","No Priming",3.15142857142857,3111,7,"Negative"
"likert","q0ko26d","3","No Priming",4.896125,2078,5,"Positive"
"likert","q0ko26d","19","No Priming",5.01777777777778,3832,9,"Negative"
"number","q0ko26d","f","No Priming",2.17,13413,10,""
"number","q0ko26d","a","No Priming",6.00625,1746,10,""
"number","q0ko26d","i","No Priming",3.08125,2879,10,""
"number","q0ko26d","b","No Priming",7.98625,1613,10,""
"number","q0ko26d","h","No Priming",2.035,1793,10,""
"number","q0ko26d","c","No Priming",4.9825,1314,10,""
"number","q0ko26d","j","No Priming",9.94375,2013,10,""
"number","q0ko26d","e","No Priming",7.91875,1680,10,""
"number","q0ko26d","g","No Priming",4.09375,2330,10,""
"number","q0ko26d","d","No Priming",8.90875,1296,10,""
"likert","q8xno1b","1","No Priming",1.92,63282,5,"Positive"
"likert","q8xno1b","3","No Priming",6.93777777777778,39136,9,"Positive"
"likert","q8xno1b","4","No Priming",4.888,19891,5,"Positive"
"likert","q8xno1b","18","No Priming",3.072,18049,5,"Negative"
"likert","q8xno1b","2","No Priming",6.89714285714286,15799,7,"Positive"
"likert","q8xno1b","14","No Priming",8.72444444444444,43960,9,"Positive"
"likert","q8xno1b","5","No Priming",4.85714285714286,26153,7,"Positive"
"likert","q8xno1b","12","No Priming",4.768,53281,5,"Positive"
"likert","q8xno1b","6","No Priming",5.96888888888889,40842,9,"Positive"
"likert","q8xno1b","7","No Priming",4.88,22548,5,"Positive"
"likert","q8xno1b","21","No Priming",2.92857142857143,16540,7,"Negative"
"likert","q8xno1b","10","No Priming",5.048,15152,5,"Positive"
"likert","q8xno1b","16","No Priming",2.856,32573,5,"Negative"
"likert","q8xno1b","13","No Priming",4.21777777777778,19688,9,"Positive"
"likert","q8xno1b","11","No Priming",7.88888888888889,21057,9,"Positive"
"likert","q8xno1b","15","No Priming",3.09142857142857,9904,7,"Negative"
"likert","q8xno1b","17","No Priming",2.91111111111111,10530,9,"Negative"
"likert","q8xno1b","20","No Priming",3.54571428571429,22561,7,"Negative"
"number","q8xno1b","i","No Priming",3.0925,8598,10,""
"number","q8xno1b","j","No Priming",9.80875,7136,10,""
"number","q8xno1b","a","No Priming",6.00625,6186,10,""
"number","q8xno1b","b","No Priming",7.96375,7854,10,""
"number","q8xno1b","g","No Priming",4.04875,6640,10,""
"number","q8xno1b","c","No Priming",5.0275,6653,10,""
"number","q8xno1b","d","No Priming",8.93125,7219,10,""
"number","q8xno1b","e","No Priming",7.94125,3463,10,""
"number","q8xno1b","h","No Priming",2.0575,5270,10,""
"number","q8xno1b","f","No Priming",2.035,6323,10,""
"number","qexd6j0","h","Priming",2.1025,4542,10,""
"number","qexd6j0","e","Priming",7.9525,2234,10,""
"number","qexd6j0","c","Priming",4.99375,1618,10,""
"number","qexd6j0","d","Priming",8.97625,2086,10,""
"number","qexd6j0","g","Priming",4.0375,2036,10,""
"number","qexd6j0","f","Priming",2.09125,1832,10,""
"number","qexd6j0","b","Priming",7.975,1783,10,""
"number","qexd6j0","a","Priming",6.02875,1395,10,""
"number","qexd6j0","i","Priming",2.96875,1635,10,""
"number","qexd6j0","j","Priming",9.87625,2890,10,""
"likert","qexd6j0","20","Priming",1.01777777777778,15217,9,"Negative"
"likert","qexd6j0","17","Priming",1.504125,9236,5,"Negative"
"likert","qexd6j0","12","Priming",6.95727678571429,5169,7,"Positive"
"likert","qexd6j0","3","Priming",4.888125,5802,5,"Positive"
"likert","qexd6j0","9","Priming",3.96,4029,9,"Positive"
"likert","qexd6j0","16","Priming",5.96888888888889,3420,9,"Negative"
"likert","qexd6j0","10","Priming",4.872,3325,5,"Positive"
"likert","qexd6j0","2","Priming",7.91555555555556,4900,9,"Positive"
"likert","qexd6j0","4","Priming",7.96888888888889,3783,9,"Positive"
"likert","qexd6j0","21","Priming",1.12,3586,5,"Negative"
"likert","qexd6j0","7","Priming",4.952,2914,5,"Positive"
"likert","qexd6j0","14","Priming",6.98285714285714,2941,7,"Positive"
"likert","qexd6j0","15","Priming",5.06285714285714,2392,7,"Negative"
"likert","qexd6j0","19","Priming",3.02285714285714,4676,7,"Negative"
"likert","qexd6j0","8","Priming",3.976,2212,5,"Positive"
"likert","qexd6j0","11","Priming",6.80285714285714,3368,7,"Positive"
"likert","qexd6j0","1","Priming",3,2781,9,"Positive"
"likert","qexd6j0","5","Priming",6.00584821428571,3447,7,"Positive"
"likert","qexd6j0","6","Priming",7.08,2495,9,"Positive"
"likert","qkf2tcf","16","No Priming",3.04444444444444,50597,9,"Negative"
"likert","qkf2tcf","14","No Priming",3.97428571428571,11219,7,"Positive"
"likert","qkf2tcf","12","No Priming",5.99714285714286,41446,7,"Positive"
"likert","qkf2tcf","21","No Priming",1.736,5291,5,"Negative"
"likert","qkf2tcf","13","No Priming",2.704,10322,5,"Positive"
"likert","qkf2tcf","9","No Priming",2.768,3494,5,"Positive"
"likert","qkf2tcf","6","No Priming",3.848,4930,5,"Positive"
"likert","qkf2tcf","2","No Priming",7.96888888888889,10346,9,"Positive"
"likert","qkf2tcf","8","No Priming",3.79208325195312,9428,5,"Positive"
"likert","qkf2tcf","5","No Priming",7.98666666666667,8770,9,"Positive"
"likert","qkf2tcf","18","No Priming",1.84808325195312,4976,5,"Negative"
"likert","qkf2tcf","3","No Priming",6.40857142857143,11200,7,"Positive"
"likert","qkf2tcf","7","No Priming",6.95714285714286,15813,7,"Positive"
"likert","qkf2tcf","19","No Priming",2.15555555555556,3424,9,"Negative"
"likert","qkf2tcf","10","No Priming",7.49777777777778,1973,9,"Positive"
"likert","qkf2tcf","20","No Priming",1.08808325195312,10411,5,"Negative"
"likert","qkf2tcf","11","No Priming",6.72571428571429,4490,7,"Positive"
"likert","qkf2tcf","17","No Priming",2.84888888888889,1953,9,"Negative"
"likert","qkf2tcf","4","No Priming",7.39111111111111,5735,9,"Positive"
"likert","qkf2tcf","15","No Priming",3.92285714285714,5845,7,"Negative"
"number","qkf2tcf","d","No Priming",8.9425,3846,10,""
"number","qkf2tcf","f","No Priming",2.0575,5555,10,""
"number","qkf2tcf","i","No Priming",3.025,4687,10,""
"number","qkf2tcf","g","No Priming",4.0375,3893,10,""
"number","qkf2tcf","a","No Priming",6.0175,2356,10,""
"number","qkf2tcf","e","No Priming",7.9975,1762,10,""
"number","qkf2tcf","j","No Priming",9.96625,2271,10,""
"number","qkf2tcf","h","No Priming",2.0125,2254,10,""
"number","qkf2tcf","c","No Priming",4.97125,2108,10,""
"number","qkf2tcf","b","No Priming",7.98625,1586,10,""
"number","qmkmudl","e","Priming",7.91874938631062,3589,10,""
"number","qmkmudl","j","Priming",9.99999922752386,1971,10,""
"number","qmkmudl","d","Priming",8.90874931077962,1421,10,""
"number","qmkmudl","b","Priming",7.91874938631062,1346,10,""
"number","qmkmudl","f","Priming",2.03499983520509,2532,10,""
"number","qmkmudl","i","Priming",3.09249975452425,8068,10,""
"number","qmkmudl","h","Priming",2.09124983091356,2804,10,""
"number","qmkmudl","g","Priming",3.9924996858597,2161,10,""
"number","qmkmudl","a","Priming",6.06249952793125,9674,10,""
"number","qmkmudl","c","Priming",4.9937496094704,2821,10,""
"likert","qmkmudl","14","Priming",6.95714233772127,9408,7,"Positive"
"likert","qmkmudl","5","Priming",4.01599969384768,5009,5,"Positive"
"likert","qmkmudl","6","Priming",4.94285679906731,7602,7,"Positive"
"likert","qmkmudl","2","Priming",4.46403543310331,3383,5,"Positive"
"likert","qmkmudl","10","Priming",4.928035404783,5800,5,"Positive"
"likert","qmkmudl","12","Priming",5.96289490069625,3254,7,"Positive"
"likert","qmkmudl","16","Priming",4.03432364028289,9003,7,"Negative"
"likert","qmkmudl","7","Priming",7.88888838779783,6998,9,"Positive"
"likert","qmkmudl","15","Priming",7.02666622404879,5096,9,"Negative"
"likert","qmkmudl","17","Priming",3.99555531849804,7989,9,"Negative"
"likert","qmkmudl","19","Priming",3.02289515704388,5915,7,"Negative"
"likert","qmkmudl","20","Priming",0.955555524661219,6097,9,"Negative"
"likert","qmkmudl","18","Priming",3.96003546386502,6704,5,"Negative"
"likert","qmkmudl","3","Priming",5.96285671013038,6670,7,"Positive"
"likert","qmkmudl","9","Priming",3.39999973144533,9268,5,"Positive"
"likert","qmkmudl","8","Priming",3.09142838907049,15310,7,"Positive"
"likert","qmkmudl","13","Priming",3.43999972900392,3918,5,"Positive"
"likert","qmkmudl","11","Priming",7.82666616979532,5928,9,"Positive"
"likert","qqtuz15","15","No Priming",7.21333333333333,20526,9,"Negative"
"likert","qqtuz15","11","No Priming",5.03555555555556,11985,9,"Positive"
"likert","qqtuz15","13","No Priming",5.272,9113,5,"Positive"
"likert","qqtuz15","9","No Priming",5.06285714285714,17197,7,"Positive"
"likert","qqtuz15","5","No Priming",6.28857142857143,5079,7,"Positive"
"likert","qqtuz15","2","No Priming",8.93777777777778,4129,9,"Positive"
"likert","qqtuz15","1","No Priming",2.904,3476,5,"Positive"
"likert","qqtuz15","17","No Priming",3.32,3843,9,"Negative"
"likert","qqtuz15","12","No Priming",6.99142857142857,3760,7,"Positive"
"likert","qqtuz15","7","No Priming",5.008,4629,5,"Positive"
"likert","qqtuz15","20","No Priming",0.768,4695,5,"Negative"
"likert","qqtuz15","21","No Priming",1.88,4179,5,"Negative"
"likert","qqtuz15","6","No Priming",5.8,6469,7,"Positive"
"likert","qqtuz15","19","No Priming",1.176,4429,5,"Negative"
"likert","qqtuz15","14","No Priming",5.48888888888889,7664,9,"Positive"
